BPM,RMSSD,Propofol_Level
67.0,4.16454049349657,1.234
68.0,4.808797149942683,1.232
68.0,4.808797149942683,1.23
68.0,4.808797149942683,1.228
68.0,4.808797149942683,1.227
67.0,5.376398658639545,1.225
67.0,5.376398658639545,1.223
67.0,5.376398658639545,1.222
67.0,4.808797149942683,1.22
67.0,4.808797149942683,1.218
67.0,4.808797149942683,1.217
67.0,4.808797149942683,1.215
67.0,4.16454049349657,1.213
66.0,4.845635868596468,1.212
66.0,4.845635868596468,1.21
66.0,4.845635868596468,1.208
66.0,4.845635868596468,1.207
66.0,4.845635868596468,1.205
66.0,4.845635868596468,1.203
66.0,4.845635868596468,1.202
66.0,4.845635868596468,1.2
66.0,4.845635868596468,1.199
66.0,4.845635868596468,1.197
65.0,5.477269545047794,1.195
69.0,11.200464288988192,1.194
75.0,16.934024663514716,1.192
75.0,16.762459807474574,1.191
76.0,16.872270038330285,1.189
66.0,27.597388989881594,1.188
66.0,27.597388989881594,1.186
66.0,27.597388989881594,1.185
66.0,27.4924489005893,1.183
66.0,27.4924489005893,1.182
66.0,27.4924489005893,1.18
65.0,27.610777628484012,1.179
65.0,27.505888619389644,1.177
65.0,27.505888619389644,1.176
66.0,27.624159777997743,1.174
66.0,27.624159777997743,1.173
66.0,27.624159777997743,1.171
66.0,27.624159777997743,1.17
65.0,27.741926720010415,1.168
65.0,27.741926720010415,1.167
66.0,27.74883787453902,1.165
66.0,27.74883787453902,1.164
66.0,27.74883787453902,1.163
66.0,27.74883787453902,1.161
66.0,27.74883787453902,1.16
66.0,27.74883787453902,1.158
66.0,27.74883787453902,1.157
66.0,27.74883787453902,1.156
66.0,27.74883787453902,1.154
66.0,27.74883787453902,1.153
66.0,27.63110038868108,1.151
67.0,25.96467946111864,1.15
67.0,22.64627537815018,1.149
67.0,22.64627537815018,1.147
67.0,22.56458178326985,1.146
67.0,5.6760874060724,1.144
67.0,5.6760874060724,1.143
67.0,5.6760874060724,1.142
67.0,5.6760874060724,1.14
71.0,10.81964251742706,1.139
71.0,10.81964251742706,1.137
71.0,10.514008251225407,1.136
75.0,13.351248632513759,1.135
75.0,13.351248632513759,1.134
81.0,16.993850089280347,1.132
81.0,16.993850089280347,1.131
89.0,20.8942434094611,1.129
93.0,21.5544648020127,1.129
93.0,21.402678762321436,1.127
94.0,21.43933059394645,1.126
94.0,21.28672359989787,1.124
95.0,21.322040326538254,1.123
94.0,21.35729865302721,1.122
94.0,21.35729865302721,1.121
94.0,21.35729865302721,1.12
95.0,21.39249886812367,1.118
95.0,21.39249886812367,1.117
96.0,21.42619300764232,1.116
96.0,21.42619300764232,1.114
96.0,21.42619300764232,1.113
96.0,21.42619300764232,1.111
96.0,21.28250354990419,1.11
96.0,21.28250354990419,1.109
95.0,21.316371556382492,1.108
95.0,21.316371556382492,1.106
95.0,21.316371556382492,1.105
94.0,21.351639243810464,1.104
94.0,21.351639243810464,1.103
93.0,21.38837853861836,1.101
91.0,19.476083078820004,1.1
91.0,19.476083078820004,1.099
91.0,19.476083078820004,1.098
92.0,17.700802735626286,1.097
93.0,17.747045487779896,1.095
93.0,14.067772675072492,1.094
94.0,14.123472170501119,1.093
94.0,7.189853917434248,1.092
94.0,4.8650235463611855,1.091
94.0,4.8650235463611855,1.09
93.0,4.8650235463611855,1.088
93.0,4.8650235463611855,1.087
92.0,4.878817284788187,1.086
91.0,4.900013465603342,1.085
91.0,4.900013465603342,1.084
93.0,5.541832143660094,1.083
95.0,5.946131977510915,1.081
97.0,6.403833981346216,1.08
98.0,6.394866953189802,1.079
99.0,6.493778655325821,1.078
99.0,6.493778655325821,1.077
99.0,6.493778655325821,1.076
99.0,6.493778655325821,1.074
99.0,6.493778655325821,1.073
99.0,6.381725647996567,1.072
